"Customer.Months","Churn","CHI.Score.Mon0","CHI.Score","Support.Cases.Mon0","Support.Cases","SP.Mon0","SP","Logins","Blog.Articles","Views","Days.Since.Last.Login","Logins_log","Views_log","Blog.Articles_log","Views_per_Login","Blog_per_Login","Support_Score_Interaction","Login_View_Interaction","Activity_Score"
20,0,182,16,1,1,3,3,-7,2,-11,0,NA,NA,1.09861228866811,0,0,16,77,-0.8
19,0,169,14,5,5,3,3,45,5,-140,0,3.8286413964891,NA,1.79175946922805,-3.11111111111111,0.111111111111111,70,-6300,-4.73684210526316
20,0,78,-18,0,0,0,0,14,0,133,1,2.70805020110221,4.89783979995091,0,9.5,0,0,1862,7.35
19,0,84,14,0,0,0,0,-2,-1,-4,-1,NA,NA,-Inf,0,0,0,8,-0.368421052631579
18,0,47,-15,0,0,0,0,0,0,17,4,0,2.89037175789616,0,0,0,0,0,0.944444444444444
3,0,0,0,0,0,0,0,14,0,0,0,2.70805020110221,0,0,0,0,0,0,4.66666666666667
19,0,104,19,0,0,0,0,9,0,0,-1,2.30258509299405,0,0,0,0,0,0,0.473684210526316
18,0,147,29,0,0,0,0,50,0,-59,-2,3.93182563272433,NA,0,-1.18,0,0,-2950,-0.5
18,0,61,-1,0,0,0,0,-17,0,1,2,NA,0.693147180559945,0,0,0,0,-17,-0.888888888888889
17,0,141,-17,0,0,0,0,8,1,78,0,2.19722457733622,4.36944785246702,0.693147180559945,9.75,0.125,0,624,5.11764705882353
20,0,20,-16,0,0,0,0,-1,0,0,7,-Inf,0,0,0,0,0,0,-0.05
20,0,214,8,1,-2,3,0.333333333,17,1,365,-21,2.89037175789616,5.90263333340137,0.693147180559945,21.4705882352941,0.0588235294117647,-16,6205,19.15
20,0,169,-17,0,0,0,0,-17,-5,-2453,-3,NA,NA,NA,0,0,0,41701,-123.75
18,0,118,21,0,0,0,0,9,0,-263,3,2.30258509299405,NA,0,-29.2222222222222,0,0,-2367,-14.1111111111111
13,0,146,-1,1,-1,3,0,19,0,-19,-1,2.99573227355399,NA,0,-1,0,1,-361,0
20,0,153,-11,0,0,0,0,0,0,8,2,0,2.19722457733622,0,0,0,0,0,0.4
19,0,109,-20,1,1,2,2,-14,0,-24,0,NA,NA,0,0,0,-20,336,-2
19,0,138,13,0,0,0,0,-4,-4,-301,-1,NA,NA,NA,0,0,0,1204,-16.2631578947368
19,0,118,-37,0,-1,0,-3,1,-1,-12,4,0.693147180559945,NA,-Inf,-12,-1,37,-12,-0.631578947368421
19,0,96,10,0,0,0,0,10,0,-7,0,2.39789527279837,NA,0,-0.7,0,0,-70,0.157894736842105
19,0,83,10,0,0,0,0,10,0,-472,18,2.39789527279837,NA,0,-47.2,0,0,-4720,-24.3157894736842
19,0,159,2,4,3,3,0,14,0,40,-1,2.70805020110221,3.71357206670431,0,2.85714285714286,0,6,560,2.84210526315789
18,0,112,4,2,2,3,3,24,0,85,5,3.2188758248682,4.45434729625351,0,3.54166666666667,0,8,2040,6.05555555555556
19,0,197,15,4,-1,3,0,45,5,3609,3,3.8286413964891,8.19146305132693,1.79175946922805,80.2,0.111111111111111,-15,162405,192.578947368421
18,0,96,40,6,6,2.833333333,2.833333333,4,0,45,-32,1.6094379124341,3.8286413964891,0,11.25,0,240,180,2.72222222222222
20,0,0,-44,0,0,0,0,-17,0,64,-9,NA,4.17438726989564,0,0,0,0,-1088,2.35
15,0,81,12,0,0,0,0,23,4,0,3,3.17805383034795,0,1.6094379124341,0,0.173913043478261,0,0,1.8
19,0,131,-12,2,2,3,3,-17,-10,606,3,NA,6.4085287910595,NA,0,0,-24,-10302,30.4736842105263
16,0,80,-26,0,-1,0,-3,-12,0,-178,-12,NA,NA,0,0,0,26,2136,-11.875
19,0,174,-1,1,1,0,0,77,-1,-1290,1,4.35670882668959,NA,-Inf,-16.7532467532468,-0.012987012987013,-1,-99330,-63.8947368421053
19,0,156,-11,0,-1,0,-3,28,0,-41,5,3.36729582998647,NA,0,-1.46428571428571,0,11,-1148,-0.684210526315789
19,0,103,35,0,0,0,0,5,1,117,-18,1.79175946922805,4.77068462446567,0.693147180559945,23.4,0.2,0,585,6.47368421052632
18,1,112,1,0,0,0,0,-4,0,-4076,-3,NA,NA,0,0,0,0,16304,-226.666666666667
19,0,144,35,0,0,0,0,1,1,1,-2,0.693147180559945,0.693147180559945,0.693147180559945,1,1,0,1,0.157894736842105
18,0,51,-61,0,0,0,0,-1,-1,39,-7,-Inf,3.68887945411394,-Inf,0,0,0,-39,2.05555555555556
15,0,80,15,3,2,2.666666667,0.666666667,12,0,-4,-2,2.56494935746154,NA,0,-0.333333333333333,0,30,-48,0.533333333333333
19,0,190,-6,1,0,3,0,-39,0,-429,0,NA,NA,0,0,0,0,16731,-24.6315789473684
19,0,115,0,0,0,0,0,-8,0,0,-2,NA,0,0,0,0,0,0,-0.421052631578947
19,0,62,-18,0,0,0,0,-7,0,0,5,NA,0,0,0,0,0,0,-0.368421052631579
19,0,163,18,1,0,3,0,90,-1,476,5,4.51085950651685,6.16751649088834,-Inf,5.28888888888889,-0.0111111111111111,0,42840,29.7368421052632
19,0,194,-3,0,0,0,0,36,3,-619,3,3.61091791264422,NA,1.38629436111989,-17.1944444444444,0.0833333333333333,0,-22284,-30.5263157894737
19,0,48,-47,0,0,0,0,-6,-1,-10,10,NA,NA,-Inf,0,0,0,60,-0.894736842105263
19,0,220,29,3,2,2.666666667,-0.333333333,230,-3,-3233,0,5.44241771052179,NA,NA,-14.0565217391304,-0.0130434782608696,58,-743590,-158.210526315789
19,0,21,-21,0,0,0,0,-4,0,-2,9,NA,NA,0,0,0,0,8,-0.315789473684211
19,0,104,21,0,0,0,0,7,0,-98,15,2.07944154167984,NA,0,-14,0,0,-686,-4.78947368421053
19,0,86,19,0,0,0,0,30,0,19,-4,3.43398720448515,2.99573227355399,0,0.633333333333333,0,0,570,2.57894736842105
19,0,35,-36,0,0,0,0,12,-1,0,2,2.56494935746154,0,-Inf,0,-0.0833333333333333,0,0,0.578947368421053
19,0,123,37,0,-2,0,-3,7,2,-88,3,2.07944154167984,NA,1.09861228866811,-12.5714285714286,0.285714285714286,-74,-616,-4.15789473684211
19,0,123,-6,0,0,0,0,-3,0,26,1,NA,3.29583686600433,0,0,0,0,-78,1.21052631578947
19,0,21,-94,0,-1,0,-3,-9,-5,2,1,NA,1.09861228866811,NA,0,0,94,-18,-0.631578947368421
19,0,165,-11,0,0,0,0,-15,1,-102,-1,NA,NA,0.693147180559945,0,0,0,1530,-6.10526315789474
18,0,115,-48,0,-1,0,-3,-63,-1,-234,3,NA,NA,-Inf,0,0,48,14742,-16.5555555555556
19,0,185,15,0,-1,0,-3,-6,0,-40,0,NA,NA,0,0,0,-15,240,-2.42105263157895
19,0,96,-2,1,1,2,2,3,0,24,-1,1.38629436111989,3.2188758248682,0,8,0,-2,72,1.42105263157895
13,0,108,-1,0,0,0,0,1,-4,0,-1,0.693147180559945,0,NA,0,-4,0,0,-0.230769230769231
19,0,119,24,0,0,0,0,22,-1,-171,3,3.13549421592915,NA,-Inf,-7.77272727272727,-0.0454545454545455,0,-3762,-7.89473684210526
19,0,11,0,0,0,0,0,1,0,-12,-2,0.693147180559945,NA,0,-12,0,0,-12,-0.578947368421053
18,1,103,-2,0,0,0,0,35,0,35,-3,3.58351893845611,3.58351893845611,0,1,0,0,1225,3.88888888888889
18,0,215,-11,1,-4,3,0,-18,8,2561,0,NA,7.84854348245668,2.19722457733622,0,0,44,-46098,141.722222222222
19,0,81,-15,0,0,0,0,10,0,-1,0,2.39789527279837,-Inf,0,-0.1,0,0,-10,0.473684210526316
19,0,106,-1,0,0,0,0,13,-2,0,-2,2.63905732961526,0,NA,0,-0.153846153846154,0,0,0.578947368421053
18,0,76,-36,0,0,0,0,2,-1,25,-5,1.09861228866811,3.25809653802148,-Inf,12.5,-0.5,0,50,1.44444444444444
19,0,142,36,0,0,0,0,13,1,3168,-1,2.63905732961526,8.06117135969092,0.693147180559945,243.692307692308,0.0769230769230769,0,41184,167.473684210526
19,0,65,-17,0,0,0,0,-2,0,-6,2,NA,NA,0,0,0,0,12,-0.421052631578947
16,0,156,-12,0,-2,0,-2.5,0,3,-296,-2,0,NA,1.38629436111989,0,0,24,0,-18.3125
19,0,67,1,0,0,0,0,1,0,2,-49,0.693147180559945,1.09861228866811,0,2,0,0,2,0.157894736842105
12,0,48,10,0,0,0,0,0,0,25,31,0,3.25809653802148,0,0,0,0,0,2.08333333333333
19,0,163,-22,3,3,3,3,69,-9,-10,-1,4.24849524204936,NA,NA,-0.144927536231884,-0.130434782608696,-66,-690,2.63157894736842
18,0,0,0,0,0,0,0,2,0,-12,31,1.09861228866811,NA,0,-6,0,0,-24,-0.555555555555556
9,0,126,0,0,0,0,0,19,0,0,0,2.99573227355399,0,0,0,0,0,0,2.11111111111111
26,0,208,3,0,0,0,0,124,0,-98,0,4.8283137373023,NA,0,-0.790322580645161,0,0,-12152,1
18,1,150,29,0,0,0,0,-9,3,-897,0,NA,NA,1.38629436111989,0,0,0,8073,-50.1666666666667
19,0,94,-42,2,-8,3,0,5,-1,53,-3,1.79175946922805,3.98898404656427,-Inf,10.6,-0.2,336,265,3
19,0,130,48,0,0,0,0,12,5,4,-1,2.56494935746154,1.6094379124341,1.79175946922805,0.333333333333333,0.416666666666667,0,48,1.10526315789474
16,0,89,-12,0,0,0,0,40,0,-13,0,3.71357206670431,NA,0,-0.325,0,0,-520,1.6875
18,0,32,-11,0,-1,0,-3,-10,0,0,2,NA,0,0,0,0,11,0,-0.555555555555556
14,0,74,8,0,0,0,0,8,0,-5,3,2.19722457733622,NA,0,-0.625,0,0,-40,0.214285714285714
18,0,72,20,0,0,0,0,38,0,11,14,3.66356164612965,2.484906649788,0,0.289473684210526,0,0,418,2.72222222222222
18,0,143,-10,2,-3,3,0,-14,-2,-112,0,NA,NA,NA,0,0,30,1568,-7.11111111111111
17,0,0,-72,0,-4,0,-3,-20,-1,18,-11,NA,2.94443897916644,-Inf,0,0,288,-360,-0.176470588235294
18,0,74,-9,0,-1,0,-3,11,0,-19,1,2.484906649788,NA,0,-1.72727272727273,0,9,-209,-0.444444444444444
14,0,216,52,3,3,2.666666667,2.666666667,39,-3,-206,3,3.68887945411394,NA,NA,-5.28205128205128,-0.0769230769230769,156,-8034,-12.1428571428571
10,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
19,0,121,9,0,0,0,0,15,1,16,2,2.77258872223978,2.83321334405622,0.693147180559945,1.06666666666667,0.0666666666666667,0,240,1.68421052631579
17,0,117,18,0,0,0,0,12,0,94,0,2.56494935746154,4.55387689160054,0,7.83333333333333,0,0,1128,6.23529411764706
19,0,90,-20,0,0,0,0,5,0,78,10,1.79175946922805,4.36944785246702,0,15.6,0,0,390,4.36842105263158
17,0,123,26,1,1,3,3,-3,1,34,3,NA,3.55534806148941,0.693147180559945,0,0,26,-102,1.88235294117647
19,0,119,10,0,0,0,0,-17,-1,-24,-1,NA,NA,-Inf,0,0,0,408,-2.21052631578947
19,0,176,14,0,0,0,0,-29,-1,-65,4,NA,NA,-Inf,0,0,0,1885,-5
18,0,152,35,0,0,0,0,-22,1,-7,2,NA,NA,0.693147180559945,0,0,0,154,-1.55555555555556
18,1,30,-7,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0
19,0,127,11,0,0,0,0,15,0,-41,-4,2.77258872223978,NA,0,-2.73333333333333,0,0,-615,-1.36842105263158
5,0,216,131,2,1,3,3,202,0,0,0,5.31320597904179,0,0,0,0,131,0,40.4
14,0,29,0,0,0,0,0,-2,0,2,-32,NA,1.09861228866811,0,0,0,0,-4,0
19,0,187,-17,0,-1,0,-3,-34,-9,-110,0,NA,NA,NA,0,0,17,3740,-8.05263157894737
19,0,41,-36,0,0,0,0,-2,0,-40,-34,NA,NA,0,0,0,0,80,-2.21052631578947
19,0,51,0,0,0,0,0,20,0,-457,0,3.04452243772342,NA,0,-22.85,0,0,-9140,-23
19,0,134,-2,2,2,3,3,32,-1,-3,0,3.49650756146648,NA,-Inf,-0.09375,-0.03125,-4,-96,1.47368421052632
11,0,36,15,0,0,0,0,-6,0,-9,0,NA,NA,0,0,0,0,54,-1.36363636363636
4,0,102,29,2,-1,3,0,-12,0,16,0,NA,2.83321334405622,0,0,0,-29,-192,1
19,0,74,-42,0,-1,0,-3,41,-1,-25,-2,3.73766961828337,NA,-Inf,-0.609756097560976,-0.024390243902439,42,-1025,0.789473684210526
5,0,93,26,1,-1,3,0,-7,0,1,-1,NA,0.693147180559945,0,0,0,-26,-7,-1.2
19,0,136,-6,0,0,0,0,69,4,99,-4,4.24849524204936,4.60517018598809,1.6094379124341,1.43478260869565,0.0579710144927536,0,6831,9.05263157894737
19,0,142,-19,0,0,0,0,-11,-1,-40,-7,NA,NA,-Inf,0,0,0,440,-2.73684210526316
18,0,175,47,0,0,0,0,41,2,-9,3,3.73766961828337,NA,1.09861228866811,-0.219512195121951,0.0487804878048781,0,-369,1.88888888888889
18,0,8,-86,0,-1,0,-3,-9,-1,-37,6,NA,NA,-Inf,0,0,86,333,-2.61111111111111
19,0,105,-20,3,-2,3,0,16,0,124,0,2.83321334405622,4.8283137373023,0,7.75,0,40,1984,7.36842105263158
19,0,76,8,0,0,0,0,6,0,-37,31,1.94591014905531,NA,0,-6.16666666666667,0,0,-222,-1.63157894736842
18,0,71,-8,0,-1,0,-3,-11,0,5,0,NA,1.79175946922805,0,0,0,8,-55,-0.333333333333333
17,0,20,-1,0,0,0,0,2,0,-36,13,1.09861228866811,NA,0,-18,0,0,-72,-2
19,0,10,10,0,0,0,0,2,0,0,31,1.09861228866811,0,0,0,0,0,0,0.105263157894737
4,0,100,100,0,0,0,0,66,0,0,46,4.20469261939097,0,0,0,0,0,0,16.5
18,0,56,-21,0,0,0,0,-6,0,143,-16,NA,4.969813299576,0,0,0,0,-858,7.61111111111111
11,0,140,-3,0,0,0,0,-3,0,-4,1,NA,NA,0,0,0,0,12,-0.636363636363636
19,0,45,35,0,0,0,0,12,0,7,31,2.56494935746154,2.07944154167984,0,0.583333333333333,0,0,84,1
19,0,85,-1,0,0,0,0,7,0,-635,5,2.07944154167984,NA,0,-90.7142857142857,0,0,-4445,-33.0526315789474
19,0,28,8,0,0,0,0,0,0,24,31,0,3.2188758248682,0,0,0,0,0,1.26315789473684
18,0,135,-2,1,1,3,3,31,0,-5,-4,3.46573590279973,NA,0,-0.161290322580645,0,-2,-155,1.44444444444444
18,0,116,32,0,0,0,0,37,0,3,4,3.63758615972639,1.38629436111989,0,0.0810810810810811,0,0,111,2.22222222222222
18,0,213,14,1,1,0,0,115,2,58,-1,4.75359019110636,4.07753744390572,1.09861228866811,0.504347826086956,0.0173913043478261,14,6670,9.72222222222222
14,0,164,0,1,1,3,3,22,0,-333,-1,3.13549421592915,NA,0,-15.1363636363636,0,0,-7326,-22.2142857142857
18,0,11,0,0,0,0,0,0,0,2,-190,0,1.09861228866811,0,0,0,0,0,0.111111111111111
19,0,48,9,0,0,0,0,4,0,0,-19,1.6094379124341,0,0,0,0,0,0,0.210526315789474
18,0,109,-23,1,1,3,3,96,-1,-106,4,4.57471097850338,NA,-Inf,-1.10416666666667,-0.0104166666666667,-23,-10176,-0.611111111111111
19,0,155,-5,0,0,0,0,-3,-1,-1083,1,NA,NA,-Inf,0,0,0,3249,-57.2105263157895
11,0,152,48,0,0,0,0,19,3,-100,2,2.99573227355399,NA,1.38629436111989,-5.26315789473684,0.157894736842105,0,-1900,-7.09090909090909
18,0,113,34,0,0,0,0,51,0,25,0,3.95124371858143,3.25809653802148,0,0.490196078431373,0,0,1275,4.22222222222222
19,0,69,-52,0,0,0,0,-2,0,-662,-11,NA,NA,0,0,0,0,1324,-34.9473684210526
19,0,119,46,0,0,0,0,12,1,-37,31,2.56494935746154,NA,0.693147180559945,-3.08333333333333,0.0833333333333333,0,-444,-1.26315789473684
18,0,96,36,0,0,0,0,2,0,-7,31,1.09861228866811,NA,0,-3.5,0,0,-14,-0.277777777777778
19,0,4,-25,0,0,0,0,-1,0,0,3,-Inf,0,0,0,0,0,0,-0.0526315789473684
19,0,108,1,0,0,0,0,12,2,0,10,2.56494935746154,0,1.09861228866811,0,0.166666666666667,0,0,0.736842105263158
19,0,146,24,0,0,0,0,11,2,71,3,2.484906649788,4.27666611901606,1.09861228866811,6.45454545454545,0.181818181818182,0,781,4.42105263157895
18,1,145,34,0,0,0,0,54,4,190,3,4.00733318523247,5.25227342804663,1.6094379124341,3.51851851851852,0.0740740740740741,0,10260,13.7777777777778
18,0,185,1,0,0,0,0,44,0,-45,0,3.80666248977032,NA,0,-1.02272727272727,0,0,-1980,-0.0555555555555556
18,0,65,-12,1,1,3,3,5,0,-4,0,1.79175946922805,NA,0,-0.8,0,-12,-20,0.0555555555555556
19,0,133,2,0,0,0,0,12,4,49,0,2.56494935746154,3.91202300542815,1.6094379124341,4.08333333333333,0.333333333333333,0,588,3.42105263157895
18,1,86,-7,0,0,0,0,-2,0,8,2,NA,2.19722457733622,0,0,0,0,-16,0.333333333333333
18,0,92,0,0,0,0,0,6,0,146,5,1.94591014905531,4.99043258677874,0,24.3333333333333,0,0,876,8.44444444444444
12,0,37,2,0,0,0,0,1,0,0,-40,0.693147180559945,0,0,0,0,0,0,0.0833333333333333
18,0,0,0,0,0,0,0,2,0,0,31,1.09861228866811,0,0,0,0,0,0,0.111111111111111
18,0,142,-12,0,0,0,0,-27,0,-626,0,NA,NA,0,0,0,0,16902,-36.2777777777778
17,0,116,-10,0,0,0,0,-8,0,23,2,NA,3.17805383034795,0,0,0,0,-184,0.882352941176471
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,182,1,4,-4,2.75,-0.125,10,0,-393,0,2.39789527279837,NA,0,-39.3,0,-4,-3930,-21.2777777777778
17,0,64,-78,0,0,0,0,-25,-2,1469,10,NA,7.29301767977278,NA,0,0,0,-36725,84.8235294117647
18,0,278,9,3,1,2.5,-0.5,-48,-1,4373,0,NA,8.38343320123671,-Inf,0,0,9,-209904,240.222222222222
14,0,111,6,3,2,3,0,58,0,14,5,4.07753744390572,2.70805020110221,0,0.241379310344828,0,12,812,5.14285714285714
18,0,128,20,0,0,0,0,6,0,-30,20,1.94591014905531,NA,0,-5,0,0,-180,-1.33333333333333
13,0,151,11,1,1,3,3,12,2,70,0,2.56494935746154,4.26267987704132,1.09861228866811,5.83333333333333,0.166666666666667,11,840,6.46153846153846
16,0,104,-2,0,0,0,0,-2,0,5,11,NA,1.79175946922805,0,0,0,0,-10,0.1875
28,0,107,-8,0,0,0,0,16,0,-114,31,2.83321334405622,NA,0,-7.125,0,0,-1824,-3.5
27,0,7,-30,0,0,0,0,0,0,-22,31,0,NA,0,0,0,0,0,-0.814814814814815
28,0,52,24,0,0,0,0,2,0,266,31,1.09861228866811,5.58724865840025,0,133,0,0,532,9.57142857142857
27,0,88,39,1,1,3,3,31,0,106,-3,3.46573590279973,4.67282883446191,0,3.41935483870968,0,39,3286,5.07407407407407
28,0,42,-34,0,0,0,0,-2,0,-138,10,NA,NA,0,0,0,0,276,-5
27,0,152,38,0,0,0,0,96,0,-96,0,4.57471097850338,NA,0,-1,0,0,-9216,0
24,0,110,9,0,0,0,0,25,0,105,10,3.25809653802148,4.66343909411207,0,4.2,0,0,2625,5.41666666666667
27,0,61,-45,0,0,0,0,-3,-1,76,-12,NA,4.34380542185368,-Inf,0,0,0,-228,2.66666666666667
28,0,180,-8,0,-1,0,-3,-20,6,-102,2,NA,NA,1.94591014905531,0,0,8,2040,-4.14285714285714
28,0,114,-39,0,0,0,0,5,-3,-254,12,1.79175946922805,NA,NA,-50.8,-0.6,0,-1270,-9
18,0,218,4,2,-5,2.5,-0.5,0,0,-94,0,0,NA,0,0,0,-20,0,-5.22222222222222
27,0,216,25,0,0,0,0,37,0,3117,0,3.63758615972639,8.04494704961772,0,84.2432432432432,0,0,115329,116.814814814815
28,0,144,38,0,0,0,0,86,1,-222,3,4.46590811865458,NA,0.693147180559945,-2.58139534883721,0.0116279069767442,0,-19092,-4.82142857142857
14,1,49,-36,0,0,0,0,-4,0,7,-53,NA,2.07944154167984,0,0,0,0,-28,0.214285714285714
24,0,39,-58,0,-1,0,-3,-13,-5,0,3,NA,0,NA,0,0,58,0,-0.75
28,0,196,61,5,4,3,3,26,1,0,-10,3.29583686600433,0,0.693147180559945,0,0.0384615384615385,244,0,0.964285714285714
28,0,133,-23,2,2,3,3,-22,-1,9,3,NA,2.30258509299405,-Inf,0,0,-46,-198,-0.5
28,0,109,-5,0,-1,0,-3,-4,0,-24,-1,NA,NA,0,0,0,5,96,-1
11,0,84,-13,0,0,0,0,15,0,17,-4,2.77258872223978,2.89037175789616,0,1.13333333333333,0,0,255,2.90909090909091
28,0,207,22,0,0,0,0,-2,1,-1035,3,NA,NA,0.693147180559945,0,0,0,2070,-37
28,0,120,22,0,0,0,0,0,2,24,-8,0,3.2188758248682,1.09861228866811,0,0,0,0,0.928571428571429
28,0,118,-2,0,0,0,0,3,-3,-815,0,1.38629436111989,NA,NA,-271.666666666667,-1,0,-2445,-29.1071428571429
27,0,162,-13,3,2,2.666666667,0.666666667,-26,1,-31,0,NA,NA,0.693147180559945,0,0,-26,806,-2.07407407407407
27,1,18,2,0,0,0,0,2,0,5,31,1.09861228866811,1.79175946922805,0,2.5,0,0,10,0.259259259259259
27,0,125,0,0,0,0,0,-2,0,-11,-12,NA,NA,0,0,0,0,22,-0.481481481481481
7,0,88,-3,0,-1,0,-3,-9,0,-2,6,NA,NA,0,0,0,3,18,-1.57142857142857
26,0,165,22,0,-4,0,-3,-16,1,-41,-3,NA,NA,0.693147180559945,0,0,-88,656,-2.15384615384615
28,0,124,14,1,-3,3,0,47,0,1688,-1,3.87120101090789,7.4318919168078,0,35.9148936170213,0,-42,79336,61.9642857142857
28,0,176,25,4,4,3,3,14,1,-80,2,2.70805020110221,NA,0.693147180559945,-5.71428571428571,0.0714285714285714,100,-1120,-2.32142857142857
27,0,110,23,0,0,0,0,14,0,162,2,2.70805020110221,5.09375020080676,0,11.5714285714286,0,0,2268,6.51851851851852
28,0,17,1,0,0,0,0,0,0,-1,2,0,-Inf,0,0,0,0,0,-0.0357142857142857
28,0,106,20,0,0,0,0,1,0,2223,1,0.693147180559945,7.70706265537047,0,2223,0,0,2223,79.4285714285714
28,0,66,28,0,0,0,0,-9,0,31,1,NA,3.46573590279973,0,0,0,0,-279,0.785714285714286
25,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
25,0,159,20,0,0,0,0,14,-3,-97,-1,2.70805020110221,NA,NA,-6.92857142857143,-0.214285714285714,0,-1358,-3.44
27,0,91,9,0,0,0,0,17,-1,-1,-17,2.89037175789616,-Inf,-Inf,-0.0588235294117647,-0.0588235294117647,0,-17,0.555555555555556
28,0,58,-31,0,0,0,0,-4,-1,-16,3,NA,NA,-Inf,0,0,0,64,-0.75
27,0,135,-5,1,1,3,3,13,0,0,0,2.63905732961526,0,0,0,0,-5,0,0.481481481481481
28,0,203,-12,0,0,0,0,23,-1,374,0,3.17805383034795,5.92692602597041,-Inf,16.2608695652174,-0.0434782608695652,0,8602,14.1428571428571
28,0,167,-11,0,0,0,0,-14,0,435,0,NA,6.07764224334903,0,0,0,0,-6090,15.0357142857143
28,0,174,5,0,0,0,0,20,0,83,-1,3.04452243772342,4.43081679884331,0,4.15,0,0,1660,3.67857142857143
28,0,116,1,0,-2,0,-3,16,3,-27,0,2.83321334405622,NA,1.38629436111989,-1.6875,0.1875,-2,-432,-0.285714285714286
28,0,203,16,0,0,0,0,-41,-1,-390,-2,NA,NA,-Inf,0,0,0,15990,-15.4285714285714
27,0,37,9,0,0,0,0,19,0,-204,17,2.99573227355399,NA,0,-10.7368421052632,0,0,-3876,-6.85185185185185
27,0,90,-3,0,0,0,0,-2,0,234,-18,NA,5.45958551414416,0,0,0,0,-468,8.59259259259259
26,0,33,-15,0,-1,0,-3,-4,0,-560,-46,NA,NA,0,0,0,15,2240,-21.6923076923077
26,0,229,-2,3,0,3,0.666666667,66,-13,453,0,4.20469261939097,6.11809719804135,NA,6.86363636363636,-0.196969696969697,0,29898,19.4615384615385
27,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
28,0,111,-1,0,0,0,0,7,0,-5,-2,2.07944154167984,NA,0,-0.714285714285714,0,0,-35,0.0714285714285714
27,0,45,-14,0,0,0,0,0,0,-17,31,0,NA,0,0,0,0,0,-0.62962962962963
23,0,35,10,0,0,0,0,26,0,0,21,3.29583686600433,0,0,0,0,0,0,1.1304347826087
28,0,123,9,0,0,0,0,10,0,557,-14,2.39789527279837,6.32435896238131,0,55.7,0,0,5570,20.25
28,0,207,-1,2,-1,3,0,13,2,207,-1,2.63905732961526,5.33753807970132,1.09861228866811,15.9230769230769,0.153846153846154,1,2691,7.92857142857143
21,0,140,15,0,0,0,0,36,0,564,7,3.61091791264422,6.33682573114644,0,15.6666666666667,0,0,20304,28.5714285714286
27,0,115,-46,0,0,0,0,4,0,-535,0,1.6094379124341,NA,0,-133.75,0,0,-2140,-19.6666666666667
19,0,135,11,1,1,3,3,49,0,889,0,3.91202300542815,6.79122146272619,0,18.1428571428571,0,11,43561,49.3684210526316
26,0,83,35,1,0,3,0,-7,1,-15,-14,NA,NA,0.693147180559945,0,0,0,105,-0.807692307692308
24,0,160,-10,2,0,3,0,-41,0,-111,0,NA,NA,0,0,0,0,4551,-6.33333333333333
25,0,208,56,1,1,3,3,158,0,-49,0,5.06890420222023,NA,0,-0.310126582278481,0,56,-7742,4.36
26,0,53,-30,0,0,0,0,-39,0,-124,-1,NA,NA,0,0,0,0,4836,-6.26923076923077
27,0,118,-38,0,0,0,0,3,-3,-148,-4,1.38629436111989,NA,NA,-49.3333333333333,-1,0,-444,-5.48148148148148
27,0,135,-34,0,0,0,0,22,1,191,12,3.13549421592915,5.25749537202778,0.693147180559945,8.68181818181818,0.0454545454545455,0,4202,7.92592592592593
24,0,89,-5,0,0,0,0,-18,0,218,3,NA,5.3890717298165,0,0,0,0,-3924,8.33333333333333
27,0,70,35,0,0,0,0,6,0,3,31,1.94591014905531,1.38629436111989,0,0.5,0,0,18,0.333333333333333
26,0,131,-41,0,-4,0,-3,-31,-1,294,2,NA,5.68697535633982,-Inf,0,0,164,-9114,10.0769230769231
26,1,80,0,1,1,3,3,23,0,0,20,3.17805383034795,0,0,0,0,0,0,0.884615384615385
27,0,25,1,0,0,0,0,0,0,67,31,0,4.21950770517611,0,0,0,0,0,2.48148148148148
27,0,84,21,0,0,0,0,0,0,48,31,0,3.89182029811063,0,0,0,0,0,1.77777777777778
27,0,205,-1,1,1,3,3,-8,-1,1167,0,NA,7.06304816338817,-Inf,0,0,-1,-9336,42.8888888888889
27,0,2,-72,0,0,0,0,-10,-2,6,3,NA,1.94591014905531,NA,0,0,0,-60,-0.222222222222222
26,0,130,0,0,0,0,0,13,0,-543,0,2.63905732961526,NA,0,-41.7692307692308,0,0,-7059,-20.3846153846154
26,1,91,25,0,0,0,0,-12,0,-8,0,NA,NA,0,0,0,0,96,-0.769230769230769
26,0,93,9,0,0,0,0,-12,0,0,6,NA,0,0,0,0,0,0,-0.461538461538462
17,0,92,-21,0,0,0,0,-9,0,268,3,NA,5.59471137960184,0,0,0,0,-2412,15.2352941176471
25,1,70,-27,0,0,0,0,12,0,-1,0,2.56494935746154,-Inf,0,-0.0833333333333333,0,0,-12,0.44
25,0,54,9,0,-1,0,-3,46,0,0,10,3.85014760171006,0,0,0,0,-9,0,1.84
27,0,111,1,3,1,3,0,62,1,2,0,4.14313472639153,1.09861228866811,0.693147180559945,0.032258064516129,0.0161290322580645,1,124,2.40740740740741
